order_id,pizza_id
3310,spinach_fet_s
3311,five_cheese_l
3311,sicilian_m
3311,thai_ckn_l
3311,veggie_veg_l
3312,ital_cpcllo_l
3312,napolitana_m
3313,mexicana_m
3314,big_meat_s
3314,four_cheese_l
3314,pep_msh_pep_s
3315,sicilian_m
3315,spinach_fet_s
3316,veggie_veg_m
3317,five_cheese_l
3317,peppr_salami_m
3318,green_garden_s
3318,thai_ckn_l
3319,calabrese_m
3320,green_garden_s
3320,spinach_supr_l
3321,four_cheese_l
3321,southw_ckn_m
3321,spin_pesto_m
3321,spinach_fet_s
3322,big_meat_s
3322,four_cheese_m
3322,sicilian_l
3322,spicy_ital_l
3323,classic_dlx_m
3323,pep_msh_pep_l
3324,peppr_salami_s
3325,green_garden_s
3325,ital_cpcllo_l
3326,five_cheese_l
3326,spicy_ital_s
3327,four_cheese_l
3328,ital_veggie_m
3328,southw_ckn_m
3329,napolitana_m
3329,southw_ckn_l
3329,veggie_veg_m
3330,ckn_alfredo_s
3330,four_cheese_m
3330,pepperoni_m
3330,soppressata_l
3331,soppressata_m
3332,sicilian_l
3333,bbq_ckn_s
3334,four_cheese_l
3334,napolitana_l
3335,cali_ckn_s
3335,sicilian_s
3336,spinach_fet_m
3337,ckn_alfredo_s
3337,classic_dlx_s
3337,thai_ckn_m
3337,thai_ckn_s
3338,big_meat_s
3339,ckn_pesto_l
3339,prsc_argla_m
3340,mexicana_l
3340,the_greek_s
3341,big_meat_s
3342,ital_supr_l
3342,sicilian_l
3342,sicilian_m
3343,southw_ckn_l
3344,cali_ckn_m
3344,napolitana_m
3345,napolitana_s
3346,big_meat_s
3346,spinach_supr_s
3347,mexicana_s
3348,napolitana_l
3348,sicilian_l
3349,big_meat_s
3349,pep_msh_pep_s
3349,peppr_salami_m
3350,pep_msh_pep_s
3350,pepperoni_l
3350,sicilian_m
3351,four_cheese_l
3351,sicilian_s
3352,the_greek_xl
3353,ital_cpcllo_l
3353,spinach_fet_m
3353,thai_ckn_l
3354,hawaiian_l
3354,mexicana_l
3355,bbq_ckn_m
3355,hawaiian_l
3355,ital_supr_l
3355,mexicana_l
3355,mexicana_s
3355,pep_msh_pep_l
3355,pepperoni_m
3355,soppressata_l
3355,soppressata_m
3356,thai_ckn_m
3357,classic_dlx_m
3357,spinach_supr_m
3357,thai_ckn_s
3358,thai_ckn_s
3359,ital_veggie_l
3360,big_meat_s
3360,cali_ckn_m
3360,ital_supr_s
3361,ital_veggie_s
3361,spin_pesto_s
3362,hawaiian_l
3363,bbq_ckn_m
3363,cali_ckn_l
3363,cali_ckn_m
3363,five_cheese_l
3363,ital_veggie_m
3363,mediterraneo_l
3363,napolitana_m
3363,pep_msh_pep_s
3363,pepperoni_s
3363,prsc_argla_l
3363,spinach_supr_s
3363,thai_ckn_l
3364,ckn_pesto_l
3364,ckn_pesto_m
3364,sicilian_l
3364,spinach_fet_s
3365,four_cheese_l
3366,napolitana_s
3366,southw_ckn_m
3366,veggie_veg_s
3367,pepperoni_m
3368,peppr_salami_s
3369,five_cheese_l
3369,hawaiian_s
3369,peppr_salami_s
3370,ckn_pesto_s
3370,pepperoni_s
3370,spinach_fet_s
3371,ital_cpcllo_m
3371,mexicana_l
3371,pepperoni_m
3371,thai_ckn_l
3372,calabrese_m
3372,hawaiian_l
3372,ital_cpcllo_m
3372,pepperoni_l
3373,peppr_salami_m
3373,spicy_ital_l
3374,ital_cpcllo_l
3374,spinach_supr_l
3375,the_greek_s
3376,ckn_pesto_s
3377,classic_dlx_m
3378,peppr_salami_s
3379,ital_veggie_l
3379,peppr_salami_s
3380,mediterraneo_l
3380,soppressata_l
3381,classic_dlx_m
3381,veggie_veg_l
3382,ckn_alfredo_m
3382,napolitana_s
3382,sicilian_l
3383,big_meat_s
3384,hawaiian_s
3384,mediterraneo_m
3384,spinach_fet_m
3384,thai_ckn_s
3385,hawaiian_s
3385,prsc_argla_m
3386,cali_ckn_l
3386,spinach_fet_s
3387,classic_dlx_m
3387,sicilian_s
3387,soppressata_m
3388,hawaiian_m
3388,spinach_fet_m
3389,ital_veggie_s
3390,ital_veggie_m
3390,pep_msh_pep_l
3390,the_greek_xl
3391,cali_ckn_m
3391,pepperoni_l
3391,peppr_salami_l
3391,sicilian_l
3392,bbq_ckn_l
3392,four_cheese_l
3392,mexicana_l
3393,southw_ckn_m
3394,hawaiian_l
3394,prsc_argla_s
3394,veggie_veg_l
3395,big_meat_s
3395,five_cheese_l
3396,ital_cpcllo_l
3397,hawaiian_l
3397,prsc_argla_m
3398,cali_ckn_m
3398,ckn_alfredo_m
3398,pepperoni_m
3398,thai_ckn_l
3399,hawaiian_s
3399,mediterraneo_m
3399,pepperoni_m
3399,the_greek_m
3400,ckn_pesto_l
3401,big_meat_s
3401,peppr_salami_s
3401,southw_ckn_l
3402,calabrese_m
3402,classic_dlx_m
3402,napolitana_s
3403,bbq_ckn_l
3403,four_cheese_l
3403,peppr_salami_l
3403,peppr_salami_s
3404,spicy_ital_l
3404,spinach_supr_s
3405,peppr_salami_l
3406,cali_ckn_s
3406,green_garden_l
3407,prsc_argla_l
3408,cali_ckn_l
3409,ckn_alfredo_l
3409,ital_supr_m
3410,pep_msh_pep_m
3410,the_greek_l
3411,spin_pesto_m
3412,bbq_ckn_l
3412,five_cheese_l
3412,hawaiian_m
3412,pepperoni_m
3412,peppr_salami_l
3413,ckn_pesto_l
3413,classic_dlx_s
3413,four_cheese_m
3413,peppr_salami_s
3414,pep_msh_pep_s
3415,ital_supr_m
3415,mediterraneo_m
3415,napolitana_s
3415,spin_pesto_l
3416,ital_veggie_m
3417,cali_ckn_m
3417,four_cheese_m
3417,ital_veggie_l
3417,sicilian_s
3417,southw_ckn_l
3418,four_cheese_l
3418,hawaiian_s
3418,prsc_argla_s
3419,cali_ckn_l
3419,ckn_alfredo_m
3419,pepperoni_l
3419,sicilian_s
3420,four_cheese_l
3421,sicilian_m
3421,southw_ckn_m
3422,pepperoni_s
3423,big_meat_s
3423,ital_cpcllo_s
3423,ital_veggie_s
3423,pep_msh_pep_l
3423,sicilian_m
3423,soppressata_s
3423,spin_pesto_l
3423,spinach_supr_m
3424,hawaiian_l
3424,ital_supr_m
3424,thai_ckn_l
3424,veggie_veg_m
3425,ital_cpcllo_l
3426,mediterraneo_s
3426,spicy_ital_l
3427,cali_ckn_s
3427,pepperoni_m
3428,five_cheese_l
3428,thai_ckn_l
3429,spin_pesto_s
3429,spinach_supr_m
3430,mediterraneo_l
3430,pepperoni_s
3430,veggie_veg_s
3431,cali_ckn_s
3431,pep_msh_pep_l
3431,pepperoni_s
3432,green_garden_s
3432,pepperoni_l
3432,spicy_ital_l
3433,four_cheese_l
3433,veggie_veg_m
3434,classic_dlx_s
3434,pepperoni_s
3435,spicy_ital_m
3436,napolitana_m
3436,southw_ckn_l
3436,spinach_fet_m
3436,spinach_fet_s
3437,pep_msh_pep_l
3437,southw_ckn_l
3438,mediterraneo_s
3439,ital_veggie_l
3440,ckn_alfredo_m
3440,ital_supr_l
3440,prsc_argla_s
3440,sicilian_l
3441,classic_dlx_s
3442,peppr_salami_l
3442,southw_ckn_l
3443,big_meat_s
3443,pepperoni_m
3443,sicilian_s
3444,bbq_ckn_l
3444,cali_ckn_l
3444,soppressata_s
3445,big_meat_s
3445,mediterraneo_m
3445,the_greek_l
3446,spinach_supr_l
3446,veggie_veg_m
3447,hawaiian_s
3447,pepperoni_s
3447,spicy_ital_l
3447,thai_ckn_s
3448,big_meat_s
3448,mediterraneo_s
3448,prsc_argla_l
3448,thai_ckn_m
3449,napolitana_l
3449,pepperoni_m
3449,peppr_salami_l
3450,bbq_ckn_m
3450,cali_ckn_l
3450,sicilian_s
3451,classic_dlx_l
3451,pepperoni_l
3452,classic_dlx_m
3452,ital_cpcllo_l
3452,thai_ckn_l
3453,thai_ckn_l
3454,big_meat_s
3454,calabrese_l
3454,four_cheese_l
3454,spicy_ital_l
3455,bbq_ckn_m
3455,green_garden_s
3455,pepperoni_m
3456,bbq_ckn_m
3456,southw_ckn_l
3457,green_garden_l
3457,peppr_salami_m
3458,green_garden_l
3458,peppr_salami_l
3459,cali_ckn_l
3459,ital_cpcllo_l
3460,bbq_ckn_l
3460,cali_ckn_l
3460,pep_msh_pep_s
3461,ital_cpcllo_l
3461,napolitana_l
3462,calabrese_l
3462,the_greek_l
3463,green_garden_s
3463,spicy_ital_l
3464,cali_ckn_m
3464,four_cheese_l
3464,spinach_supr_m
3465,hawaiian_s
3466,peppr_salami_l
3467,mediterraneo_s
3467,spinach_supr_s
3467,veggie_veg_m
3468,thai_ckn_l
3469,prsc_argla_m
3470,four_cheese_m
3470,spin_pesto_l
3471,spicy_ital_m
3472,spinach_supr_m
3473,bbq_ckn_l
3473,calabrese_m
3473,cali_ckn_l
3473,ckn_pesto_s
3473,four_cheese_m
3473,green_garden_s
3473,hawaiian_l
3473,ital_supr_m
3473,pep_msh_pep_l
3473,peppr_salami_s
3473,southw_ckn_l
3473,spicy_ital_l
3473,spicy_ital_s
3473,veggie_veg_m
3474,big_meat_s
3474,spin_pesto_m
3475,southw_ckn_s
3476,four_cheese_l
3476,green_garden_s
3476,napolitana_s
3476,pep_msh_pep_l
3476,prsc_argla_m
3476,sicilian_m
3476,spinach_supr_m
3477,sicilian_l
3478,mexicana_l
3479,five_cheese_l
3480,the_greek_xl
3481,soppressata_s
3482,bbq_ckn_m
3482,big_meat_s
3482,southw_ckn_m
3483,five_cheese_l
3483,southw_ckn_l
3483,thai_ckn_m
3483,the_greek_xl
3484,classic_dlx_m
3484,napolitana_l
3485,spicy_ital_l
3486,green_garden_s
3487,brie_carre_s
3488,five_cheese_l
3488,ital_supr_l
3489,bbq_ckn_l
3490,bbq_ckn_m
3490,pep_msh_pep_l
3490,spinach_fet_m
3491,pep_msh_pep_l
3492,mediterraneo_l
3492,southw_ckn_l
3493,ckn_alfredo_l
3493,five_cheese_l
3493,pep_msh_pep_s
3493,peppr_salami_m
3494,green_garden_s
3494,hawaiian_l
3494,spicy_ital_l
3495,four_cheese_l
3495,spinach_fet_s
3496,big_meat_s
3496,five_cheese_l
3496,hawaiian_m
3497,mediterraneo_m
3497,spicy_ital_l
3497,spinach_supr_s
3498,veggie_veg_m
3499,hawaiian_l
3499,mediterraneo_s
3499,napolitana_s
3500,bbq_ckn_m
3500,ital_cpcllo_s
3500,spinach_supr_m
3501,four_cheese_l
3501,prsc_argla_m
3501,spicy_ital_m
3502,ckn_alfredo_m
3502,ital_veggie_s
3502,southw_ckn_m
3502,veggie_veg_l
3503,four_cheese_l
3503,hawaiian_s
3503,pep_msh_pep_s
3504,big_meat_s
3504,soppressata_l
3505,bbq_ckn_l
3505,big_meat_s
3505,pepperoni_m
3506,sicilian_s
3506,thai_ckn_m
3507,soppressata_m
3507,spinach_supr_m
3508,bbq_ckn_s
3508,cali_ckn_m
3508,ital_supr_l
3509,four_cheese_l
3509,green_garden_l
3509,hawaiian_l
3509,the_greek_xl
3510,cali_ckn_m
3510,cali_ckn_s
3510,mediterraneo_s
3510,sicilian_l
3511,calabrese_m
3511,mediterraneo_s
3511,pepperoni_m
3511,the_greek_l
3512,bbq_ckn_s
3512,cali_ckn_s
3512,ital_supr_m
3512,spicy_ital_l
3513,green_garden_m
3514,ckn_pesto_l
3514,mediterraneo_l
3515,mediterraneo_l
3516,hawaiian_l
3516,spicy_ital_s
3516,thai_ckn_m
3516,veggie_veg_l
3517,ital_cpcllo_m
3517,spicy_ital_s
3518,big_meat_s
3518,cali_ckn_m
3519,five_cheese_l
3519,four_cheese_l
3520,mexicana_l
3520,veggie_veg_m
3521,pepperoni_l
3521,spinach_supr_m
3522,ckn_pesto_s
3522,green_garden_s
3522,hawaiian_s
3522,spinach_fet_m
3523,mexicana_m
3524,classic_dlx_m
3524,mexicana_s
3524,veggie_veg_m
3525,cali_ckn_m
3525,ckn_pesto_s
3525,spinach_fet_l
3526,hawaiian_l
3527,classic_dlx_s
3527,pep_msh_pep_m
3527,the_greek_xl
3528,big_meat_s
3528,ital_supr_l
3528,napolitana_l
3528,sicilian_l
3529,ital_cpcllo_l
3529,peppr_salami_m
3530,classic_dlx_s
3530,green_garden_s
3530,veggie_veg_m
3531,pepperoni_m
3532,southw_ckn_s
3533,four_cheese_l
3533,ital_supr_m
3533,veggie_veg_l
3534,bbq_ckn_l
3534,cali_ckn_l
3535,green_garden_s
3535,veggie_veg_s
3536,mediterraneo_l
3537,cali_ckn_m
3537,hawaiian_s
3537,sicilian_l
3537,southw_ckn_l
3538,hawaiian_s
3538,pep_msh_pep_s
3538,spinach_fet_m
3538,veggie_veg_l
3539,calabrese_m
3539,cali_ckn_m
3539,classic_dlx_m
3539,spinach_fet_m
3539,spinach_fet_s
3540,pepperoni_m
3541,veggie_veg_m
3542,green_garden_s
3543,five_cheese_l
3544,five_cheese_l
3544,green_garden_s
3545,spin_pesto_s
3545,spinach_fet_l
3546,hawaiian_s
3546,southw_ckn_l
3546,thai_ckn_l
3546,veggie_veg_s
3547,big_meat_s
3547,southw_ckn_m
3548,classic_dlx_l
3548,ital_supr_m
3549,four_cheese_l
3549,prsc_argla_s
3550,ital_cpcllo_s
3550,spicy_ital_m
3551,big_meat_s
3552,four_cheese_m
3552,pepperoni_m
3552,peppr_salami_m
3553,five_cheese_l
3553,napolitana_m
3554,spicy_ital_s
3555,ckn_pesto_l
3555,five_cheese_l
3555,hawaiian_l
3555,spin_pesto_s
3556,bbq_ckn_l
3556,ital_cpcllo_l
3557,spicy_ital_l
3558,southw_ckn_l
3558,the_greek_m
3559,four_cheese_m
3559,mexicana_m
3559,southw_ckn_s
3559,spin_pesto_m
3560,ital_cpcllo_s
3560,mediterraneo_l
3561,pepperoni_l
3561,peppr_salami_m
3562,ital_veggie_s
3562,southw_ckn_m
3563,ital_supr_m
3564,sicilian_m
3564,spicy_ital_l
3565,spinach_fet_l
3566,cali_ckn_s
3566,hawaiian_l
3567,mediterraneo_l
3568,peppr_salami_l
3568,the_greek_s
3569,classic_dlx_s
3570,pepperoni_s
3570,thai_ckn_l
3571,pep_msh_pep_l
3571,pepperoni_s
3571,the_greek_xl
3572,ital_supr_m
3573,cali_ckn_m
3573,pepperoni_l
3573,southw_ckn_l
3574,brie_carre_s
3574,hawaiian_s
3574,thai_ckn_s
3575,veggie_veg_l
3576,five_cheese_l
3576,pepperoni_l
3576,thai_ckn_s
3577,southw_ckn_l
3578,cali_ckn_m
3579,big_meat_s
3579,classic_dlx_s
3580,pep_msh_pep_s
3581,ckn_alfredo_m
3582,prsc_argla_m
3582,spicy_ital_m
3583,bbq_ckn_s
3583,calabrese_m
3583,cali_ckn_m
3583,five_cheese_l
3583,four_cheese_l
3583,ital_cpcllo_l
3583,mexicana_m
3583,sicilian_m
3583,southw_ckn_l
3583,spicy_ital_l
3583,spicy_ital_m
3583,spin_pesto_m
3583,spinach_fet_s
3584,ckn_alfredo_l
3584,five_cheese_l
3584,thai_ckn_m
3585,napolitana_l
3586,bbq_ckn_m
3587,ital_supr_l
3587,pep_msh_pep_m
3587,spinach_fet_l
3588,peppr_salami_l
3589,bbq_ckn_s
3589,cali_ckn_l
3589,ckn_pesto_l
3589,hawaiian_m
3589,mediterraneo_m
3589,napolitana_m
3589,the_greek_xl
3589,veggie_veg_m
3589,veggie_veg_s
3590,hawaiian_s
3590,ital_veggie_m
3590,spicy_ital_l
3590,spicy_ital_m
3591,ital_supr_l
3592,soppressata_m
3593,cali_ckn_l
3593,green_garden_s
3593,southw_ckn_l
3593,spicy_ital_l
3594,pep_msh_pep_s
3595,brie_carre_s
3595,cali_ckn_l
3596,big_meat_s
3597,spinach_fet_l
3598,soppressata_l
3599,calabrese_m
3600,spinach_supr_l
3600,spinach_supr_s
3601,hawaiian_m
3601,pep_msh_pep_s
3601,southw_ckn_m
3602,mexicana_l
3603,big_meat_s
3604,cali_ckn_s
3605,hawaiian_s
3605,prsc_argla_m
3606,ital_supr_m
3606,sicilian_l
3606,spicy_ital_l
3607,spinach_fet_s
3607,spinach_supr_l
3608,bbq_ckn_l
3608,green_garden_s
3608,ital_cpcllo_l
3608,mexicana_l
3609,bbq_ckn_l
3609,thai_ckn_s
3610,classic_dlx_m
3610,classic_dlx_s
3610,ital_veggie_l
3611,southw_ckn_m
3612,spin_pesto_m
3613,four_cheese_l
3613,the_greek_xl
3614,sicilian_l
3614,spin_pesto_l
3615,bbq_ckn_s
3615,cali_ckn_m
3615,pepperoni_m
3616,cali_ckn_l
3616,veggie_veg_s
3617,bbq_ckn_l
3617,southw_ckn_l
3617,veggie_veg_l
3618,big_meat_s
3618,classic_dlx_m
3618,peppr_salami_s
3618,prsc_argla_l
3619,napolitana_l
3619,thai_ckn_l
3620,calabrese_m
3621,pepperoni_s
3622,hawaiian_m
3622,peppr_salami_l
3622,prsc_argla_m
3622,the_greek_xl
3623,ckn_pesto_s
3623,classic_dlx_m
3623,thai_ckn_l
3624,southw_ckn_l
3625,bbq_ckn_s
3625,mediterraneo_l
3626,mexicana_l
3626,prsc_argla_l
3626,thai_ckn_l
3627,ital_veggie_s
3627,spicy_ital_l
3627,spinach_supr_l
3628,bbq_ckn_s
3628,mexicana_l
3629,big_meat_s
3629,classic_dlx_m
3629,green_garden_l
3629,veggie_veg_m
3630,ital_cpcllo_s
3630,peppr_salami_l
3630,spinach_fet_l
3631,spicy_ital_m
3632,pepperoni_l
3633,hawaiian_m
3633,pep_msh_pep_m
3633,pepperoni_m
3634,big_meat_s
3634,classic_dlx_m
3634,southw_ckn_l
3635,sicilian_l
3635,southw_ckn_l
3635,southw_ckn_m
3635,southw_ckn_s
3636,pep_msh_pep_m
3636,southw_ckn_l
3637,hawaiian_s
3638,cali_ckn_l
3639,cali_ckn_l
3639,spicy_ital_s
3640,sicilian_s
3641,napolitana_l
3642,five_cheese_l
3642,hawaiian_m
3642,southw_ckn_m
3643,five_cheese_l
3643,ital_cpcllo_l
3643,napolitana_m
3643,prsc_argla_s
3644,hawaiian_l
3645,cali_ckn_m
3646,green_garden_s
3646,spinach_fet_s
3647,prsc_argla_l
3648,ckn_alfredo_l
3648,hawaiian_s
3649,big_meat_s
3649,four_cheese_l
3649,spinach_fet_m
3649,spinach_supr_s
3650,calabrese_m
3650,green_garden_m
3650,hawaiian_l
3651,five_cheese_l
3652,ital_supr_m
3652,ital_veggie_m
3652,southw_ckn_m
3652,spinach_supr_s
3653,peppr_salami_l
3654,bbq_ckn_s
3654,big_meat_s
3654,cali_ckn_l
3654,cali_ckn_m
3654,ckn_alfredo_m
3654,classic_dlx_l
3654,hawaiian_l
3654,hawaiian_s
3654,mexicana_l
3654,napolitana_m
3654,sicilian_m
3654,spicy_ital_m
3655,classic_dlx_s
3655,napolitana_l
3655,sicilian_m
3655,thai_ckn_s
3656,spinach_fet_s
3657,four_cheese_m
3657,mexicana_m
3658,ital_cpcllo_l
3658,thai_ckn_l
3659,cali_ckn_s
3659,hawaiian_m
3659,pepperoni_l
3659,peppr_salami_l
3659,prsc_argla_m
3659,soppressata_s
3659,southw_ckn_l
3659,spin_pesto_s
3659,veggie_veg_m
3659,veggie_veg_s
3660,big_meat_s
3660,classic_dlx_m
3660,hawaiian_l
3660,pepperoni_m
3661,bbq_ckn_m
3661,ital_cpcllo_l
3661,mexicana_s
3661,thai_ckn_m
3662,four_cheese_m
3663,ckn_alfredo_m
3663,mediterraneo_m
3663,mexicana_l
3663,sicilian_l
3664,classic_dlx_s
3665,bbq_ckn_l
3665,ital_cpcllo_l
3665,ital_veggie_l
3666,bbq_ckn_l
3666,soppressata_l
3667,ckn_alfredo_m
3667,peppr_salami_l
3667,peppr_salami_s
3668,hawaiian_s
3668,ital_cpcllo_l
3668,sicilian_l
3669,big_meat_s
3669,brie_carre_s
3669,spinach_supr_l
3670,classic_dlx_m
3670,veggie_veg_m
3671,classic_dlx_l
3671,prsc_argla_l
3671,the_greek_m
3672,thai_ckn_l
3673,brie_carre_s
3673,spinach_fet_l
3674,spin_pesto_s
3675,ckn_alfredo_l
3675,hawaiian_s
3675,mexicana_l
3675,spinach_fet_m
3676,sicilian_m
3677,big_meat_s
3677,ital_veggie_m
3677,pepperoni_l
3677,peppr_salami_m
3678,pepperoni_s
3678,spin_pesto_s
3679,veggie_veg_l
3680,bbq_ckn_s
3681,hawaiian_m
3682,cali_ckn_m
3682,mexicana_l
3683,classic_dlx_m
3683,five_cheese_l
3683,peppr_salami_l
3683,southw_ckn_l
3684,brie_carre_s
3685,ital_cpcllo_s
3685,mediterraneo_l
3685,pep_msh_pep_s
3686,prsc_argla_l
3687,sicilian_l
3688,bbq_ckn_m
3688,pep_msh_pep_s
3689,ckn_alfredo_m
3689,five_cheese_l
3689,spicy_ital_m
3690,ckn_pesto_l
3690,soppressata_m
3691,bbq_ckn_l
3691,mexicana_l
3691,prsc_argla_s
3691,sicilian_l
3692,ckn_alfredo_l
3692,classic_dlx_s
3692,hawaiian_m
3692,ital_supr_m
3692,pep_msh_pep_s
3692,peppr_salami_l
3692,thai_ckn_m
3693,classic_dlx_l
3694,calabrese_m
3695,ital_cpcllo_l
3696,hawaiian_s
3697,green_garden_m
3697,ital_veggie_m
3697,napolitana_m
3698,ital_cpcllo_m
3698,mediterraneo_l
3699,big_meat_s
3699,southw_ckn_l
3699,southw_ckn_m
3700,calabrese_m
3700,pepperoni_m
3701,four_cheese_l
3702,bbq_ckn_l
3702,classic_dlx_l
3702,five_cheese_l
3702,ital_cpcllo_m
3702,ital_cpcllo_s
3702,peppr_salami_l
3702,spinach_fet_s
3702,the_greek_m
3703,bbq_ckn_l
3703,brie_carre_s
3703,calabrese_m
3704,hawaiian_s
3705,ckn_pesto_l
3705,classic_dlx_s
3705,ital_veggie_m
3705,mexicana_m
3705,prsc_argla_m
3706,napolitana_l
3707,hawaiian_l
3708,peppr_salami_s
3709,sicilian_l
3709,southw_ckn_l
3710,bbq_ckn_l
3710,cali_ckn_l
3710,cali_ckn_m
3710,ital_veggie_s
3710,pep_msh_pep_m
3710,peppr_salami_l
3710,prsc_argla_s
3710,sicilian_l
3710,southw_ckn_m
3710,thai_ckn_l
3711,southw_ckn_s
3712,thai_ckn_s
3713,bbq_ckn_m
3713,cali_ckn_l
3713,hawaiian_s
3713,mexicana_m
3714,hawaiian_l
3715,ckn_alfredo_m
3715,ital_supr_l
3715,veggie_veg_m
3716,hawaiian_s
3716,napolitana_s
3717,cali_ckn_s
3717,ital_supr_m
3718,spinach_fet_m
3719,ital_cpcllo_m
3720,ckn_pesto_m
3721,classic_dlx_s
3722,calabrese_m
3723,mediterraneo_s
3723,thai_ckn_m
3724,classic_dlx_s
3724,green_garden_m
3724,pepperoni_l
3724,thai_ckn_s
3725,cali_ckn_m
3725,napolitana_m
3725,the_greek_xl
3726,big_meat_s
3726,prsc_argla_s
3727,ckn_alfredo_l
3728,ckn_alfredo_l
3728,napolitana_m
3728,prsc_argla_s
3728,spinach_supr_l
3729,bbq_ckn_l
3729,classic_dlx_l
3729,classic_dlx_s
3729,five_cheese_l
3729,napolitana_s
3729,thai_ckn_l
3730,ckn_alfredo_m
3730,mediterraneo_s
3731,four_cheese_m
3732,spicy_ital_l
3732,veggie_veg_m
3733,bbq_ckn_l
3733,bbq_ckn_m
3733,napolitana_l
3733,veggie_veg_l
3734,big_meat_s
3734,ital_supr_m
3734,pepperoni_s
3734,prsc_argla_l
3735,pep_msh_pep_l
3735,southw_ckn_l
3735,thai_ckn_m
3736,big_meat_s
3736,cali_ckn_l
3736,mexicana_l
3736,spinach_fet_s
3737,cali_ckn_m
3738,ital_cpcllo_s
3738,thai_ckn_m
3739,ital_cpcllo_m
3739,mediterraneo_m
3740,sicilian_s
3741,four_cheese_m
3741,peppr_salami_l
3742,ital_supr_m
3743,thai_ckn_l
3744,big_meat_s
3744,four_cheese_l
3745,bbq_ckn_m
3745,cali_ckn_m
3746,napolitana_s
3746,spinach_supr_l
3747,bbq_ckn_m
3747,ckn_alfredo_m
3748,bbq_ckn_l
3748,cali_ckn_l
3748,mediterraneo_s
3749,classic_dlx_l
3749,hawaiian_l
3749,ital_veggie_m
3749,pep_msh_pep_m
3750,southw_ckn_m
3751,ital_supr_m
3751,napolitana_s
3751,pepperoni_l
3751,spicy_ital_l
3752,four_cheese_l
3753,five_cheese_l
3753,hawaiian_l
3753,spicy_ital_l
3754,hawaiian_s
3755,bbq_ckn_l
3756,bbq_ckn_l
3756,calabrese_l
3756,classic_dlx_s
3756,pep_msh_pep_s
3757,cali_ckn_m
3758,ital_cpcllo_l
3759,thai_ckn_l
3760,bbq_ckn_s
3761,spinach_supr_s
3762,hawaiian_l
3763,five_cheese_l
3764,classic_dlx_s
3764,prsc_argla_m
3765,cali_ckn_l
3765,pep_msh_pep_l
3765,spicy_ital_l
3765,the_greek_xl
3765,veggie_veg_s
3766,cali_ckn_l
3767,classic_dlx_m
3767,ital_veggie_l
3768,thai_ckn_l
3769,ital_veggie_l
3769,veggie_veg_m
3770,mediterraneo_l
3771,five_cheese_l
3771,mediterraneo_m
3772,prsc_argla_s
3773,ital_cpcllo_l
3773,napolitana_s
3773,spicy_ital_m
3774,classic_dlx_m
3774,five_cheese_l
3774,four_cheese_l
3774,hawaiian_l
3774,ital_supr_s
3774,pep_msh_pep_l
3774,sicilian_s
3774,soppressata_l
3774,spinach_supr_l
3774,veggie_veg_m
3775,peppr_salami_l
3776,four_cheese_l
3776,hawaiian_l
3776,napolitana_s
3776,peppr_salami_l
3776,southw_ckn_l
3777,hawaiian_l
3778,mexicana_l
3778,pepperoni_m
3779,four_cheese_l
3779,mexicana_l
3780,hawaiian_m
3780,ital_supr_m
3780,peppr_salami_s
3780,spinach_supr_s
3781,prsc_argla_m
3782,pepperoni_m
3782,southw_ckn_s
3782,spicy_ital_l
3782,the_greek_xl
3783,green_garden_s
3783,hawaiian_l
3783,southw_ckn_l
3783,spicy_ital_s
3784,sicilian_m
3785,cali_ckn_m
3786,hawaiian_m
3786,peppr_salami_l
3787,calabrese_l
3787,four_cheese_l
3787,pepperoni_m
3788,pep_msh_pep_s
3788,spin_pesto_m
3789,four_cheese_l
3789,four_cheese_m
3789,ital_cpcllo_m
3789,pep_msh_pep_s
3790,classic_dlx_s
3791,prsc_argla_m
3792,classic_dlx_s
3792,thai_ckn_l
3793,bbq_ckn_s
3793,classic_dlx_m
3793,pep_msh_pep_m
3793,veggie_veg_m
3794,thai_ckn_s
3794,the_greek_s
3795,big_meat_s
3795,spinach_fet_l
3796,cali_ckn_l
3796,southw_ckn_m
3796,thai_ckn_s
3797,southw_ckn_s
3798,cali_ckn_l
3798,prsc_argla_m
3798,soppressata_l
3798,spin_pesto_s
3799,cali_ckn_m
3799,ckn_alfredo_m
3799,veggie_veg_s
3800,hawaiian_l
3800,mexicana_s
3800,soppressata_l
3800,thai_ckn_m
3801,big_meat_s
3801,ital_cpcllo_l
3801,mexicana_l
3802,ital_supr_l
3802,prsc_argla_l
3803,hawaiian_l
3804,four_cheese_l
3805,prsc_argla_s
3806,cali_ckn_m
3806,ital_supr_m
3807,five_cheese_l
3807,ital_cpcllo_l
3807,thai_ckn_l
3808,bbq_ckn_m
3809,pepperoni_l
3809,sicilian_s
3809,the_greek_s
3809,veggie_veg_s
3810,spicy_ital_m
3811,soppressata_s
3812,pep_msh_pep_s
3812,southw_ckn_l
3812,thai_ckn_l
3813,veggie_veg_s
3814,veggie_veg_l
3815,soppressata_m
3816,cali_ckn_l
3816,prsc_argla_l
3817,classic_dlx_s
3818,five_cheese_l
3818,mediterraneo_m
3818,spicy_ital_s
3818,spinach_fet_s
3819,classic_dlx_m
3820,spicy_ital_l
3821,big_meat_s
3821,ckn_alfredo_m
3821,classic_dlx_l
3821,four_cheese_l
3821,hawaiian_s
3821,mexicana_m
3821,pepperoni_s
